,time,mod.TCHWSup.T,mod.TCWSup.T,mod.TSup.T,mod.conVAVSou.VDis_flow,mod.conVAVEas.VDis_flow,mod.conVAVNor.VDis_flow,mod.conVAVWes.VDis_flow,mod.conVAVCor.VDis_flow,mod.fanSup.VMachine_flow,mod.flo.temAirSou.T,mod.flo.temAirEas.T,mod.flo.temAirNor.T,mod.flo.temAirWes.T,mod.flo.temAirPer5.T,mod.eleCoiVAV.y,mod.eleSupFan.y,mod.eleChi.y,mod.eleCHWP.y,mod.eleCWP.y,mod.eleCT.y,mod.eleHWP.y,mod.TOut.y,mod.oveRelHumOutAir.y,oveTCooOn_p,oveTChiWatSupSet_u,oveTConWatSupSet_u,conAHU_oveTSupAir_u,conVAVSou_damVal_oveVDisSet_u,conVAVEas_damVal_oveVDisSet_u,conVAVNor_damVal_oveVDisSet_u,conVAVWes_damVal_oveVDisSet_u,conVAVCor_damVal_oveVDisSet_u,mod.conAHU.supFan.oveOnSupFan.y,mod.oveOnChiPla.y,mod.eleTot.y,oveOnChiPla_u,conAHU_supFan_oveOnSupFan_u
18363600.0,18363600.0,279.62439392700367,296.8183678240208,284.9097563049022,0.3200311294269277,0.1095848352203887,0.05494427717362381,0.04081401800410777,0.015561838156516043,0.5410340931546023,298.4471311644869,299.0523949342276,298.9126814422206,298.96353091125144,298.80190959914114,0.0,35.329461192875016,6262.747152997383,29.513881958315526,1458.6622888499326,446.8624720207882,0.0,300.34999999999997,0.56,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,8233.115257019293,1.0,1.0
18363609.0,18363609.0,279.62749017225883,296.8205647277355,284.9046174873788,0.3209176614355416,0.10600063773183246,0.05450924662841051,0.040818450094211776,0.01444197802167436,0.5367839295333571,298.45166843850825,299.0569146308526,298.9172396126284,298.9681365857281,298.80602054471103,0.0,34.97017018697825,6259.078216253869,29.513881958315526,1458.6622888499326,444.5563581777545,0.0,300.3503489683949,0.559962237921875,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,8226.780915426849,1.0,1.0
18363618.0,18363618.0,279.6326202731595,296.8221995425972,284.89906427907886,0.32295121355316975,0.09974765977401466,0.053753601344746375,0.04082889591428893,0.012504735454660151,0.5298785719291652,298.4556708560626,299.06300310810974,298.9218051252968,298.9726148603011,298.8100962250373,0.0,34.4485691014455,6254.253185933153,29.513881958315526,1458.6622888499326,442.18843216789287,0.0,300.35071400365257,0.559923953375,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,8219.06635801074,1.0,1.0
18363627.0,18363627.0,279.63798667883174,296.82315248323937,284.89196391800306,0.31440471580961815,0.09357382535772606,0.053028870369886454,0.04085700125719815,0.01069907292917448,0.5126481452611495,298.46022070243697,299.0708272147149,298.92635092451445,298.9769180282639,298.81410738291333,0.0,33.30027530612441,6246.450847456098,29.513881958315526,1458.6622888499326,439.7023670587293,0.0,300.35109502815544,0.559885148890625,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,8207.6296606292,1.0,1.0
18363636.0,18363636.0,279.6430942694373,296.8237598194138,284.8812955778081,0.3059000195165323,0.0885939522281534,0.05244765871629757,0.04088244399495924,0.009259279971573796,0.49716080940439833,298.46654050253295,299.0801219504099,298.9309195027966,298.98110999870175,298.81812158036144,0.0,32.22621929609152,6233.287783594438,29.513881958315526,1458.6622888499326,437.1709709823639,0.0,300.3514919642857,0.559845827,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,8190.861144681141,1.0,1.0
18363645.0,18363645.0,279.6478850279802,296.82415355884297,284.86465926136424,0.29975872527252634,0.08499510314403753,0.052019819725988625,0.04089427972162992,0.008179379551134132,0.4859203309865793,298.47377502501405,299.0904091953083,298.9355366378998,298.98525571157296,298.82219783030166,0.0,31.406949438310594,6214.419604901302,29.513881958315526,1458.6622888499326,434.6183937283688,0.0,300.3519047344257,0.559805990234375,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,8168.621118876228,1.0,1.0
18363654.0,18363654.0,279.65238833953265,296.82432336760405,284.8410356910619,0.29560404922481565,0.0825607874404599,0.05173090252465939,0.040902676672820465,0.00745124016344181,0.47831944677553784,298.48151939150114,299.1011496807183,298.9401165720427,298.98930555896095,298.82627652093464,0.0,30.817457340707517,6191.774338624807,29.513881958315526,1458.6622888499326,432.03371790563796,0.0,300.3523332609578,0.559765641125,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,8142.8016846794,1.0,1.0
18363663.0,18363663.0,279.6566274626094,296.8242219075562,284.81061136761633,0.29294487776002087,0.0810021884929192,0.05154447746377383,0.04090684279125414,0.006977728936210382,0.47344375283651724,298.4895860048552,299.1119844143203,298.94463583637446,298.9932636429791,298.83035246369536,0.0,30.399426593495367,6167.1881831126275,29.513881958315526,1458.6622888499326,429.3961804104902,0.0,300.3527774662642,0.559724782203125,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,8115.159960924861,1.0,1.0
18363672.0,18363672.0,279.6606196660894,296.82381013751467,284.77483081115207,0.29132995361478825,0.08005462896816613,0.051428598651094184,0.04090724977568343,0.006677042188556466,0.47046382062526,298.4975833022112,299.1226739073609,298.9490756054622,298.99713084087676,298.8344154146173,0.0,30.101940769973847,6142.3247151080095,29.513881958315526,1458.6622888499326,426.68448080180065,0.0,300.35323727272726,0.559683416,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,8087.287307488032,1.0,1.0
18363681.0,18363681.0,279.66438193534765,296.8230608513489,284.7349121264585,0.2903627327015055,0.07948569638616919,0.05135555576586462,0.040904594339806706,0.006479055420460156,0.46865333590733144,298.5052748101432,299.1329900502869,298.95341684062396,299.000906645651,298.83845484784615,0.0,29.880188582675757,6118.623755820659,29.513881958315526,1458.6622888499326,423.88222220252914,0.0,300.3537126027293,0.559641545046875,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,8060.562337414112,1.0,1.0
18363690.0,18363690.0,279.6679261224986,296.82199282467155,284.6931693430712,0.28980877234015817,0.07915933592961978,0.05131239557534824,0.04090201713943915,0.006359131263396801,0.4676068574626359,298.5126459224105,299.1428523126181,298.9576410042731,299.00458050560616,298.8424495675261,0.0,29.708146951492942,6096.873075564071,29.513881958315526,1458.6622888499326,420.9832839207179,0.0,300.3542033786526,0.559599171875,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,8035.74067724453,1.0,1.0
18363699.0,18363699.0,279.67126549612493,296.82064063094924,284.6511289592625,0.28946929253007236,0.07895883466888239,0.0512846687011599,0.0408994209476052,0.0062793606481718126,0.46695637760907943,298.5196784350244,299.1521911881355,298.96174495005016,299.008157335066,298.84639474948017,0.0,29.562319315166945,6077.515056691191,29.513881958315526,1458.6622888499326,417.98807661583004,0.0,300.35470952287943,0.5595562990156251,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,8013.2416234304355,1.0,1.0
18363708.0,18363708.0,279.6744115496282,296.81906295406327,284.61052604841836,0.28922467203956015,0.07881399267913414,0.05126376995295403,0.04089681905493322,0.006217366345550384,0.4664810524456854,298.52642253494076,299.16100218538304,298.96573025800257,299.01164237596083,298.8502858793353,0.0,29.428122753732065,6060.631621956592,29.513881958315526,1458.6622888499326,414.90324808863386,0.0,300.3552309577922,0.559512929,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7993.139163607206,1.0,1.0
18363717.0,18363717.0,279.67737510265084,296.81735496933345,284.57245142070036,0.2890647689342245,0.07871827558793788,0.05124745577180254,0.0408930063036617,0.006163814328960644,0.46615159159268577,298.5327832754931,299.16933660024927,298.9696116769273,299.01505060871534,298.8541288673679,0.0,29.30539388324554,6045.885899163622,29.513881958315526,1458.6622888499326,411.749361228331,0.0,300.3557676057731,0.559469064359375,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7975.116825083445,1.0,1.0
18363726.0,18363726.0,279.68013408935974,296.81560407795547,284.53902830389296,0.2889106013776111,0.07862504339330954,0.05122927032337088,0.04088737363261562,0.006100131405638007,0.4658168170745447,298.5384910743952,299.177111687131,298.97337505463054,299.01837729858494,298.857910395658,0.0,29.18747108749194,6033.856851340495,29.513881958315526,1458.6622888499326,408.52864813942074,0.0,300.35631938920454,0.5594247076250001,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7959.749141375655,1.0,1.0
18363735.0,18363735.0,279.68272684087077,296.81393705064454,284.5095319479564,0.28880140631407925,0.07855913251695261,0.0512167109666432,0.04088363975893252,0.0060566043703390434,0.46558179641639785,298.54374359899316,299.18444450221835,298.97702667710075,299.02162283051524,298.86161749437366,0.0,29.078185183482855,6023.982484930844,29.513881958315526,1458.6622888499326,405.2874256882749,0.0,300.3568862304687,0.559379861328125,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7946.52426661085,1.0,1.0
18363744.0,18363744.0,279.68519852274903,296.81238693533703,284.4829596334099,0.2887217262726071,0.0785104835640558,0.05120613651188311,0.04087979321735224,0.006017920338899518,0.46540029226639756,298.548750453136,299.1914670260555,298.98060352195307,299.02481712988634,298.8652735447387,0.0,28.97281083275414,6015.4643181534175,29.513881958315526,1458.6622888499326,402.0536446566461,0.0,300.35746805194805,0.5593345279999999,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7934.666944451065,1.0,1.0
18363753.0,18363753.0,279.6875366427222,296.8110172587357,284.45964094152026,0.2886665077125738,0.07847618303844621,0.05119730962238985,0.04087593468747188,0.005983753072864025,0.46526386408809717,298.55349293668195,299.198149112176,298.9840975906142,299.0279561620339,298.86886974649923,0.0,28.87132454125654,6008.260704147269,29.513881958315526,1458.6622888499326,398.8413147846381,0.0,300.3580647760247,0.559288710171875,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7924.149514281411,1.0,1.0
18363762.0,18363762.0,279.68974751588553,296.8099148601746,284.4392506531433,0.28862247300658167,0.07844846372118562,0.05118933408735,0.04087211228932872,0.005951908135644903,0.4651484206182499,298.5579982397991,299.20451214506954,298.987510973446,299.0310435898083,298.8724004289395,0.0,28.772883011016933,6002.057853913594,29.513881958315526,1458.6622888499326,395.68573653439415,0.0,300.35867632508115,0.559242410375,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7914.692644267253,1.0,1.0
18363771.0,18363771.0,279.69183066292726,296.8090328092039,284.42187835752617,0.2885958547183416,0.07843096797844905,0.05118262188738142,0.04086829652882092,0.0059233729115822755,0.46506520901869586,298.56225816634293,299.2105523317894,298.9908442393754,299.03407864882524,298.8758695512238,0.0,28.677797286402797,5996.9872816002435,29.513881958315526,1458.6622888499326,392.5686297221071,0.0,300.3593026214996,0.559195631140625,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7906.409879417001,1.0,1.0
18363780.0,18363780.0,279.6937968609437,296.8084143651882,284.4070526359867,0.2885786308630863,0.0784190044587282,0.051176635790384055,0.040864519878556986,0.005896842333208733,0.4649997009249382,298.56630460233305,299.2163017795128,298.99410251042315,299.03706608080086,298.87927578019975,0.0,28.585353340385073,5992.796698015728,29.513881958315526,1458.6622888499326,389.5162012161658,0.0,300.3599435876623,0.559148375,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7899.074423380526,1.0,1.0
18363789.0,18363789.0,279.6956536916917,296.80808996137137,284.39444184242194,0.2885651577341473,0.07840927259470552,0.05117099767260714,0.04086080505218803,0.005871397435421496,0.4649416740314592,298.570159979716,299.2217830766,298.99728939005786,299.0400092216898,298.88261817792613,0.0,28.4950505772178,5989.308665212041,29.513881958315526,1458.6622888499326,386.54597131297476,0.0,300.3605991459517,0.559100644484375,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7892.525857910481,1.0,1.0
18363798.0,18363798.0,279.6973952376856,296.8080358449101,284.384304823308,0.2885598395082704,0.07840434779447168,0.05116600196741498,0.04085713381338632,0.005847752195457744,0.4648991009448909,298.57380679080575,299.2269785985174,299.0004020664614,299.04290546878445,298.8858974760533,0.0,28.40725313527573,5986.660798030321,29.513881958315526,1458.6622888499326,383.6418681797274,0.0,300.36126921874995,0.559052442125,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7886.886090153572,1.0,1.0
18363807.0,18363807.0,279.6990466086058,296.8082840610439,284.3755332733778,0.2885533336615938,0.0783987607280058,0.051161009272708724,0.04085353308682107,0.005824319189955191,0.4648549633386935,298.57731101740336,299.23196082992524,299.0034523774948,299.04576407177007,298.8891140939804,0.0,28.320930331378694,5984.415567737141,29.513881958315526,1458.6622888499326,380.85057959330135,0.0,300.3619537284395,0.559003770453125,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7881.763248470069,1.0,1.0
18363816.0,18363816.0,279.70059759679907,296.80882158265797,284.36857774379365,0.2885494376072265,0.0783947342941118,0.05115627898529573,0.04084999153213451,0.0058017412065304785,0.46481617503851835,298.5806458364135,299.2367003079394,299.00643551126984,299.0485812711197,298.8922678609117,0.0,28.236487454368447,5982.750512213647,29.513881958315526,1458.6622888499326,378.1506012445979,0.0,300.3626525974026,0.5589546320000001,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7877.313771720861,1.0,1.0
18363825.0,18363825.0,279.70205671496757,296.8096348450136,284.3631006581474,0.2885471273650678,0.07839166803194972,0.05115173850810148,0.04084651009939188,0.005779831860265887,0.4647808527663759,298.5838301965779,299.24122018349533,299.00935523752764,299.05135945785315,298.8953598611311,0.0,28.153760262644955,5981.553791111232,29.513881958315526,1458.6622888499326,375.55212228320335,0.0,300.36336574802147,0.558905029296875,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7873.435844465328,1.0,1.0
18363834.0,18363834.0,279.703440876208,296.81069923912776,284.3584276593303,0.28854416340395195,0.078388249110329,0.05114723014699293,0.04084309172709723,0.005758188836041324,0.4647448853549759,298.58690207317926,299.2455665866706,299.01221906901793,299.0541034533651,298.8983921588019,0.0,28.072416086980432,5980.599942036558,29.513881958315526,1458.6622888499326,373.07713043743416,0.0,300.36409310267857,0.558854964875,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7869.92565936922,1.0,1.0
18363843.0,18363843.0,279.7046912236412,296.8121927806908,284.35539027356174,0.2885412339249924,0.07838490023293868,0.051142851652341254,0.040839774746537834,0.005737177817284747,0.4647098861687407,298.58976751589626,299.24960016743296,299.0149849133874,299.05678727806634,298.9013222364519,0.0,27.993483345720115,5980.150653775132,29.513881958315526,1458.6622888499326,370.7878332864537,0.0,300.3648345837561,0.558804441265625,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7867.108141215554,1.0,1.0
18363852.0,18363852.0,279.7058097388818,296.8141107276229,284.3538423546627,0.28853799250951184,0.07838141910164682,0.05113858061121997,0.0408365611877626,0.005716746284800669,0.4646752333174104,298.5924321704197,299.25332696236245,299.01765267455124,299.0594107856206,298.90414851365085,0.0,27.916946828349573,5980.158119813692,29.513881958315526,1458.6622888499326,368.6909905621998,0.0,300.36559011363636,0.558753461,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7864.942228012489,1.0,1.0
18363861.0,18363861.0,279.7069247502066,296.81603878001357,284.3523156069839,0.288534745837821,0.0783779386303304,0.05113431876902501,0.04083335525240684,0.005696360786875804,0.46464063873917993,298.5950917399281,299.25704574911634,299.0203174866168,299.062032420042,298.906971481903,0.0,27.84059858625274,5980.172006536951,29.513881958315526,1458.6622888499326,366.61223245187006,0.0,300.3663596147017,0.5587020266093751,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7862.8010083833215,1.0,1.0
18363870.0,18363870.0,279.7079510583452,296.81822265659207,284.3513248181774,0.28853121720272923,0.0783743334670403,0.05113014090116519,0.04083023232986881,0.005676434401919444,0.4646062636672599,298.5976225634213,299.2605622506633,299.02290781798035,299.06460684998996,298.9097105764227,0.0,27.7661687457027,5980.348181673253,29.513881958315526,1458.6622888499326,364.7161222118647,0.0,300.36714300933437,0.5586501406250001,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7861.006643439068,1.0,1.0
18363879.0,18363879.0,279.70894145582446,296.82051010121177,284.35055100733166,0.28852757770320625,0.07837068094366505,0.05112600031535831,0.04082714544119635,0.005656709470059582,0.4645720051704121,298.6001012655441,299.2639968499261,299.0254679924854,299.067162164799,298.91241571782297,0.0,27.69257857876198,5980.590082973405,29.513881958315526,1458.6622888499326,362.89840079614925,0.0,300.36794021991676,0.558597805578125,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7859.357233156563,1.0,1.0
18363888.0,18363888.0,279.70989594264444,296.8229011138727,284.3499941744467,0.2885238271666905,0.07836698089633251,0.051121896839038915,0.04082409445893335,0.005637185172776618,0.46453786179339823,298.6025278462268,299.26734954780756,299.0279980102749,299.0696983646667,298.9150869059969,0.0,27.61982486371071,5980.897721951856,29.513881958315526,1458.6622888499326,361.1580222637063,0.0,300.3687511688311,0.5585450240000001,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7857.851739887521,1.0,1.0
18363897.0,18363897.0,279.7108143677981,296.8253956808858,284.34965396409393,0.2885199668331257,0.07836323408864607,0.051117830653466444,0.040821079456227836,0.005617862194062487,0.4645038364795883,298.60490207440057,299.27061999368675,299.03049769351605,299.0722153236673,298.9177239293398,0.0,27.547909356346445,5981.270977527878,29.513881958315526,1458.6622888499326,359.49448570954894,0.0,300.3695757784598,0.558491798421875,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7856.489543402021,1.0,1.0
18363906.0,18363906.0,279.71161405174087,296.82812175946896,284.34972698938634,0.288516177029077,0.07835959015364331,0.05111392679005939,0.04081818960763909,0.005599324436169076,0.46447105771753056,298.607100872831,299.27361761387795,299.0328853220236,299.0746579840526,298.9202320755728,0.0,27.478965070439596,5981.762781316329,29.513881958315526,1458.6622888499326,358.11275595833644,0.0,300.37041397118503,0.558438131375,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7855.530673153353,1.0,1.0
18363915.0,18363915.0,279.71237652481506,296.83093026764976,284.3499590998828,0.2885123671783027,0.07835595418928623,0.051110071953379965,0.040815339931549,0.005581030709149852,0.46443860022655936,298.60924492432565,299.27652983339374,299.0352390110563,299.0770783989766,298.92270141820654,0.0,27.410973349509266,5982.301297255693,29.513881958315526,1458.6622888499326,356.81702179065695,0.0,300.3712656693892,0.558384025390625,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7854.705463204106,1.0,1.0
18363924.0,18363924.0,279.7131110734933,296.8337533539262,284.35024319108095,0.28850860078055907,0.07835236182099346,0.05110626653145584,0.040812527094735665,0.0055629723720296885,0.46440655157904726,298.61134575963473,299.27937648103466,299.03756254324134,299.079477801224,298.9251358395819,0.0,27.34386549863314,5982.850815483901,29.51388195831552,1458.6622888499326,355.59842416341866,0.0,300.3721307954545,0.558329483,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7853.9692759542,1.0,1.0
18363933.0,18363933.0,279.71378316651015,296.83660904554785,284.3506435422362,0.28850492525081334,0.0783488609589322,0.05110256531151489,0.04080979198541328,0.005545410535084297,0.4643753640609752,298.61334993736034,299.28207648692523,299.0398186346395,299.08183021604566,298.92749215149337,0.0,27.2786133361661,5983.42484731146,29.51388195831552,1458.6622888499326,354.5459987421382,0.0,300.37300927176335,0.558274506734375,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7853.425630198012,1.0,1.0
18363942.0,18363942.0,279.71443040280496,296.83947771376756,284.35109016367943,0.28850128848087453,0.07834539897994981,0.051098908158171995,0.04080708972769828,0.005528058610162108,0.46434454115007157,298.61531564633304,299.2847181250296,299.04204788180743,299.0841639262856,298.9298173785727,0.0,27.214149432429764,5984.00869049301,29.51388195831552,1458.6622888499326,353.56089548922137,0.0,300.37390102069804,0.558219099125,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7852.959906222909,1.0,1.0
18363951.0,18363951.0,279.7150527823777,296.84235935858527,284.3515830554108,0.28849769032578837,0.07834197574639422,0.05109529492647293,0.040804420214528,0.005510915909708836,0.4643140816239094,298.6172428865042,299.2873013959514,299.04425028486884,299.08647893211435,298.93211152072604,0.0,27.150470982932138,5984.602347883298,29.51388195831552,1458.6622888499326,352.64260542803623,0.0,300.3748059646408,0.558163262703125,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7852.571595102514,1.0,1.0
18363960.0,18363960.0,279.71565030522845,296.845253980001,284.3521222174303,0.288494130642142,0.07833859112207718,0.05109172547300496,0.0408017833399783,0.005493981753481701,0.4642839842730618,298.61913165782687,299.2898263002827,299.0464258439471,299.088775233701,298.9343745778602,0.0,27.08757521470833,5985.2058223150925,29.51388195831552,1458.6622888499326,351.7906563393828,0.0,300.375724025974,0.558107,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7852.260224677431,1.0,1.0
18363969.0,18363969.0,279.71617576418845,296.8481225343218,284.3527480264904,0.2884906929305271,0.07833532540438416,0.05108828585383271,0.040799242810660136,0.005477664779135572,0.46425497157030415,298.62090553735294,299.2921793047901,299.04851779817915,299.09101187792675,298.9365405598993,0.0,27.026977213206507,5985.817616186241,29.51388195831552,1458.6622888499326,351.13467799037403,0.0,300.3766551270799,0.5580503135468751,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7852.15544219807,1.0,1.0
18363978.0,18363978.0,279.7167011322961,296.8509910211391,284.3533739107138,0.2884872593517862,0.0783320636119632,0.05108485036904276,0.04079670533506825,0.005461367415493966,0.46422599373236556,298.6226792701187,299.2945320828812,299.0506096382386,299.09324843753416,298.9387064185915,0.0,26.96645810844864,5986.429500141757,29.51388195831552,1458.6622888499326,350.4800725567588,0.0,300.3775991903409,0.557993205875,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7852.052201615212,1.0,1.0
18363987.0,18363987.0,279.71717488751943,296.85371964514945,284.3540011046142,0.28848394140604017,0.07832891174214644,0.05108153080375884,0.04079425349320358,0.005445619969078173,0.464197993284045,298.62436280926556,299.29675517970765,299.0526296522928,299.09543081754384,298.9407891641845,0.0,26.907981333880002,5987.0180261765945,29.513881958315498,1458.6622888499326,349.9705529740365,0.0,300.3785561381392,0.5579356795156251,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7852.072731292759,1.0,1.0
18363996.0,18363996.0,279.7176184586123,296.8563664749088,284.3546290644369,0.28848069240883883,0.07832582541462312,0.05107828035457647,0.040791852709598495,0.005430200405576025,0.46417057559874964,298.62599360145384,299.2989024342696,299.05460765923385,299.0975815101305,298.9428233047979,0.0,26.85072425734553,5987.592920451575,29.513881958315498,1458.6622888499326,349.54581925159243,0.0,300.37952589285715,0.557877737,297.15,279.72564017906797,296.891323950599,286.77979393804463,0.28825161277700784,0.07735031039748935,0.049999992997463764,0.03999999218546625,-7.76179105124545e-09,1.0,1.0,7852.165634768761,1.0,1.0
